#######################################
#
# B-band photometry of SN II 2017eaw
#
#######################################
#
# Szalai et al. 2019, ApJ, 876, 19
#
# JD           mag    error   Telescope
 2457934.949   14.43  0.02    KAIT
 2457936.969   14.46  0.03    KAIT
 2457937.965   14.51  0.03    KAIT
 2457938.455   14.47  0.01    KAIT
 2457939.961   14.53  0.03    KAIT
 2457940.428   14.52  0.02    KAIT
 2457940.953   14.52  0.03    KAIT
 2457941.949   14.53  0.03    KAIT
 2457942.953   14.57  0.11    KAIT
 2457943.938   14.55  0.04    KAIT
 2457944.945   14.55  0.03    KAIT
 2457945.938   14.60  0.03    KAIT
 2457946.957   14.59  0.03    KAIT
 2457947.965   14.62  0.03    KAIT
 2457948.957   14.63  0.03    KAIT
 2457949.934   14.63  0.03    KAIT
 2457950.938   14.64  0.03    KAIT
 2457951.930   14.64  0.03    KAIT
 2457952.941   14.67  0.03    KAIT
 2457953.448   14.65  0.01    KAIT
 2457953.922   14.68  0.02    KAIT
 2457954.938   14.70  0.03    KAIT
 2457955.926   14.69  0.03    KAIT
 2457956.914   14.71  0.03    KAIT
 2457957.895   14.71  0.03    KAIT
 2457958.926   14.74  0.03    KAIT
 2457959.922   14.75  0.03    KAIT
 2457961.918   14.77  0.03    KAIT
 2457962.918   14.77  0.03    KAIT
 2457963.891   14.79  0.03    KAIT
 2457964.898   14.82  0.03    KAIT
 2457966.906   14.88  0.05    KAIT
 2457967.922   14.85  0.03    KAIT
 2457970.895   14.92  0.04    KAIT
 2457972.879   14.94  0.04    KAIT
 2457973.867   14.98  0.04    KAIT
 2457974.891   14.99  0.04    KAIT
 2457975.887   15.07  0.01    KAIT
 2457975.895   14.98  0.04    KAIT
 2457976.891   15.01  0.03    KAIT
 2457977.891   15.04  0.03    KAIT
 2457978.883   15.07  0.03    KAIT
 2457979.887   15.13  0.03    KAIT
 2457981.875   15.14  0.03    KAIT
 2457982.875   15.17  0.03    KAIT
 2457983.887   15.20  0.03    KAIT
 2457984.863   15.24  0.03    KAIT
 2457985.856   15.27  0.03    KAIT
 2457987.856   15.35  0.03    KAIT
 2457988.875   15.38  0.03    KAIT
 2457990.863   15.49  0.03    KAIT
 2457992.828   15.60  0.03    KAIT
 2457993.844   15.64  0.03    KAIT
 2457994.820   15.71  0.03    KAIT
 2457995.801   15.80  0.03    KAIT
 2457996.809   15.86  0.03    KAIT
 2457997.820   15.93  0.04    KAIT
 2457999.809   16.11  0.10    KAIT
 2458000.809   16.17  0.29    KAIT
 2458001.789   16.29  0.09    KAIT
 2458002.797   16.36  0.06    KAIT
 2458003.828   16.47  0.08    KAIT
 2458004.797   16.71  0.01    KAIT
 2458004.816   16.60  0.05    KAIT
 2458005.824   16.75  0.04    KAIT
 2458006.836   16.90  0.06    KAIT
 2458007.816   17.03  0.09    KAIT
 2458009.793   17.24  0.04    KAIT
 2458010.801   17.33  0.04    KAIT
 2458011.789   17.39  0.05    KAIT
 2458012.793   17.45  0.05    KAIT
 2458013.777   17.48  0.05    KAIT
 2458014.375   17.36  0.11    KAIT
 2458014.785   17.53  0.05    KAIT
 2458016.777   17.57  0.05    KAIT
 2458018.805   17.62  0.06    KAIT
 2458019.762   17.60  0.05    KAIT
 2458020.789   17.59  0.05    KAIT
 2458021.793   17.63  0.05    KAIT
 2458022.766   17.61  0.04    KAIT
 2458024.750   17.60  0.05    KAIT
 2458025.770   17.60  0.05    KAIT
 2458026.746   17.69  0.09    KAIT
 2458027.766   17.59  0.08    KAIT
 2458028.742   17.72  0.08    KAIT
 2458030.762   17.64  0.08    KAIT
 2458031.372   17.80  0.13    KAIT
 2458031.766   17.72  0.09    KAIT
 2458032.758   17.70  0.09    KAIT
 2458033.386   17.68  0.11    KAIT
 2458033.758   17.66  0.08    KAIT
 2458034.742   17.67  0.06    KAIT
 2458036.750   17.67  0.06    KAIT
 2458037.750   17.73  0.06    KAIT
 2458038.719   17.68  0.07    KAIT
 2458040.715   17.72  0.05    KAIT
 2458042.699   17.73  0.05    KAIT
 2458043.711   17.74  0.07    KAIT
 2458044.699   17.74  0.08    KAIT
 2458045.703   17.76  0.06    KAIT
 2458048.707   17.78  0.05    KAIT
 2458049.676   17.81  0.07    KAIT
 2458050.684   17.76  0.08    KAIT
 2458051.664   17.76  0.06    KAIT
 2458052.691   17.83  0.06    KAIT
 2458053.656   17.80  0.07    KAIT
 2458054.672   17.85  0.06    KAIT
 2458055.668   17.76  0.05    KAIT
 2458056.691   17.80  0.07    KAIT
 2458058.691   17.85  0.08    KAIT
 2458059.633   17.82  0.09    KAIT
 2458063.664   17.87  0.07    KAIT
 2458064.586   17.85  0.12    KAIT
 2458065.660   17.84  0.07    KAIT
 2458069.660   17.85  0.07    KAIT
 2458070.582   17.85  0.08    KAIT
 2458076.641   18.00  0.10    KAIT
 2458088.578   17.95  0.14    KAIT
 2458089.617   18.09  0.14    KAIT
 2458092.613   18.12  0.15    KAIT
 2458093.613   18.02  0.07    KAIT
 2458095.606   17.99  0.08    KAIT
 2458096.578   18.06  0.08    KAIT
 2458097.602   18.09  0.08    KAIT
 2458098.578   18.02  0.10    KAIT
 2458102.590   18.11  0.06    KAIT
 2458106.598   18.19  0.06    KAIT
 2458109.590   18.15  0.07    KAIT
 2458115.598   18.11  0.10    KAIT
 2458117.594   18.13  0.09    KAIT
